_id,classify,tweetId,timeTweet,tweetUrl,text_cleaned,text_origin
ObjectId("5e5072c7160e825aac3e2a2e"),happy,1231009369644523521,Sat Feb 22 00:14:39 +0000 2020,https://twitter.com/FatEmperor/statuses/1231009369644523521,interviewed well pal dale bredesen md release soon ... grining_face_with_smiling_eyes meantime `` appeal authority '' look resume ... look winking_face,@FoodFirst_Ty I interviewed him as well as his pal Dale Bredesen MD. and will release soon... 😄  In the meantime no "appeal to authority" here  - but look at his resume again ...then look at yours  😉
ObjectId("5e5072c7160e825aac3e2a2f"),happy,1231009367522267137,Sat Feb 22 00:14:38 +0000 2020,https://twitter.com/I_Make_Lemonade/statuses/1231009367522267137,dude board hundred_points could get mani/pedi massage every week afford ... .yet grining_face,@BlkMoneyDotCom Dude - I'm on board 💯 I could get a Mani/pedi and a massage every week. Just can't afford it....yet. 😀
ObjectId("5e5072c7160e825aac3e2a30"),happy,1231009365227798528,Sat Feb 22 00:14:38 +0000 2020,https://twitter.com/JensonKathleen/statuses/1231009365227798528,disappointed failure defend neil cavuto lame comments indefensible richard fowler one defend cavuto adequately embarrassment fox news used happy filled martha,@EdHenryNews So disappointed in you for your failure to defend Neil Cavuto.  Your lame comments about him were indefensible.  That Richard Fowler was the only one to defend Cavuto adequately is an embarrassment to Fox News.  I used to be happy when you filled in for Martha.
ObjectId("5e5072c7160e825aac3e2a31"),happy,1231009364799942656,Sat Feb 22 00:14:38 +0000 2020,https://twitter.com/ACTSOMOCO/statuses/1231009364799942656,happy nirthday congressman john lewis actsomoco excellence,Happy Nirthday Congressman John Lewis  #actsomoco #Excellence https://t.co/kjjHp08rva
ObjectId("5e5072c7160e825aac3e2a32"),happy,1231009362723819520,Sat Feb 22 00:14:37 +0000 2020,https://twitter.com/BbySijon/statuses/1231009362723819520,happy birthday pusa sb19atpepsicebu morhot10 alab sb19,@jahstin22 @mor1019 @SB19Official HAPPY BIRTHDAYY PUUUUSAAA  #SB19atPepsiCebu    #MORHot10 Alab by SB19 @mor1019 @SB19Official
ObjectId("5e5072c7160e825aac3e2a33"),happy,1231009361478275072,Sat Feb 22 00:14:37 +0000 2020,https://twitter.com/OiShinyThings/statuses/1231009361478275072,happy weekend jack run oi shiny handmade jewellery touch magic free international shipping included orders,@RReviews_blog Happy weekend! I'm Jack and I run Oi  Shiny! - handmade jewellery with a touch of magic. https://t.co/rCPRf4JcXP  Free international shipping included on all orders. https://t.co/Bu2edIURAy
ObjectId("5e5072c7160e825aac3e2a34"),happy,1231009358474924032,Sat Feb 22 00:14:36 +0000 2020,https://twitter.com/cmonjose/statuses/1231009358474924032,mom recently married big family brothers sisters im happy love accept nothing compares feeling,my mom recently married into a big family and now i have brothers and sisters and im just so happy they love me and accept me as their own. nothing compares to this feeling :    )
ObjectId("5e5072c7160e825aac3e2a35"),happy,1231009358001033216,Sat Feb 22 00:14:36 +0000 2020,https://twitter.com/parthene0n/statuses/1231009358001033216,hell becoming something see every day affiliates happy someone position working toward kind enough share community built bring fresh eyes channel smh man,@TravisShreffler Why the hell is this becoming something I see every day? Affiliates should be happy that someone  who is in a position they themselves are working toward  is kind enough to share the community THEY built with them and bring fresh eyes to their channel. Smh man
ObjectId("5e5072c7160e825aac3e2a36"),happy,1231009356218589184,Sat Feb 22 00:14:36 +0000 2020,https://twitter.com/DarielTL/statuses/1231009356218589184,huge shoutout happy birthday one important staples eh even joined team 2018 honora crucial part many lives endless flow humor work ethic seed many wonderful long-lasting relationships purple_heart,Huge shoutout AND happy birthday to one of the most important staples of EH before she even joined the team in 2018  Honora. You've been a crucial part to so many lives with your endless flow of humor and work ethic. The seed to so many wonderful long-lasting relationships 💜 https://t.co/bmv2gmnRlM
ObjectId("5e5072c7160e825aac3e2a37"),happy,1231009355719331841,Sat Feb 22 00:14:36 +0000 2020,https://twitter.com/j__kn97/statuses/1231009355719331841,thank muchー loudly_crying_face purple_heart purple_heart handshake happy person happy congratulated thank loudly_crying_face revolving_hearts,@Lucky_Irish03 Thank You so muchー😭💜💜🤝 I'm a happy person! I'm so happy to be congratulated!Thank you!😭💞
ObjectId("5e5072c7160e825aac3e2a38"),happy,1231009355195011072,Sat Feb 22 00:14:35 +0000 2020,https://twitter.com/beybikiy/statuses/1231009355195011072,little brother know feeling happy read tweets lately semoga bahagia terus okay blessed,@terharmoni little brother. i don't know why but i am feeling so happy read all your tweets lately. semoga bahagia terus! okay? you are blessed
ObjectId("5e5072c7160e825aac3e2a39"),happy,1231009353148268544,Sat Feb 22 00:14:35 +0000 2020,https://twitter.com/Patrici13240406/statuses/1231009353148268544,know cheddar mama beautiful bond red_heart bear_face face_blowing_a_kis smiling_face_with_3_hearts smiling_cat_face_with_heart-eyes heart_with_arow,@FartyCheddarCat I know you do Cheddar.  You and your Mama have a beautiful bond with each other!❤️🐻😘🥰😻💘
ObjectId("5e5072c7160e825aac3e2a3a"),happy,1231009352884137984,Sat Feb 22 00:14:35 +0000 2020,https://twitter.com/miallewellyn/statuses/1231009352884137984,another joy human centipede stole pensive_face,Just another joy that The Human Centipede stole from me 😔 https://t.co/kGDF5PEWE2
ObjectId("5e5072c7160e825aac3e2a3b"),happy,1231009351344762881,Sat Feb 22 00:14:35 +0000 2020,https://twitter.com/theciarapark/statuses/1231009351344762881,jena baby shes named rosie robert love much im happy,JENNA HAD HER BABY AND SHES NAMED ROSIE ROBERT I LOVE THEM SO MUCH IM SO HAPPY!!!!
ObjectId("5e5072c7160e825aac3e2a3c"),happy,1231009350992269312,Sat Feb 22 00:14:34 +0000 2020,https://twitter.com/HarriaMendoza/statuses/1231009350992269312,mom sister get sunday jimie jones gets monday happy pleading_face yelow_heart,my mom and sister get her sunday  jimmie jones gets here monday and i’m so happy 🥺💛
ObjectId("5e5072c7160e825aac3e2a3d"),happy,1231009347347587073,Sat Feb 22 00:14:34 +0000 2020,https://twitter.com/Tweet_Deeez_oo/statuses/1231009347347587073,right think punching the shit outa face_blowing_a_kis witcha bitchas,Right after I think about punching theeee shit outta you 😘 witcha bitchass. https://t.co/su65hdHUT0
